Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
audi,A3,16799.0,2018,1598cc,"49,559 miles",Diesel,,Red,Hatchback,4X2,5.0,5.0,114 bhp,127 mph,10.4 seconds,105 g/km
audi,Q2,18549.0,2019,1498cc,"37,263 miles",Petrol,,White,SUV,4X2,5.0,5.0,148 bhp,131 mph,8.5 seconds,130 g/km
audi,Q2,16499.0,2019,1598cc,"28,907 miles",Diesel,,White,SUV,4X2,5.0,5.0,114 bhp,122 mph,10.3 seconds,122 g/km
audi,A3,12499.0,2018,1598cc,"64,110 miles",Diesel,,Black,Hatchback,4X2,5.0,5.0,114 bhp,127 mph,10.4 seconds,114 g/km
audi,Q3,16849.0,2017,1968cc,"67,385 miles",Diesel,,Black,SUV,4X4,5.0,5.0,147 bhp,126 mph,,133 g/km
audi,A4,21299.0,2019,1984cc,"42,427 miles",Petrol,,Blue,Saloon,4X2,4.0,5.0,188 bhp,150 mph,7.3 seconds,137 g/km
audi,A4,15049.0,2017,1968cc,"44,191 miles",Diesel,,Grey,Saloon,4X2,4.0,5.0,188 bhp,130 mph,7.7 seconds,102 g/km
audi,A5,21849.0,2018,1968cc,"33,268 miles",Diesel,,Black,Hatchback,4X2,5.0,5.0,188 bhp,130 mph,,112 g/km
audi,A4,16599.0,2017,1395cc,"38,129 miles",Petrol,,Black,Estate,4X2,5.0,5.0,147 bhp,130 mph,,133 g/km
audi,Q5,20790.0,2018,2L,"75,006 miles",Petrol,Semiauto,Grey,SUV,,,,,,,
audi,Q5,46990.0,2023,2L,"2,581 miles",Diesel,Semiauto,Grey,SUV,,,,,,,
audi,Q3,32290.0,2023,2L,"14,016 miles",Diesel,Semiauto,Black,SUV,,,,,,,
audi,Q3,32290.0,2023,1.5L,"14,036 miles",Petrol,Semiauto,Grey,SUV,,,,,,,
audi,Q5,39590.0,2023,2L,"13,925 miles",Diesel,Semiauto,Grey,SUV,,,,,,,
audi,A6,36090.0,2022,2L,"1,800 miles",Diesel,Semiauto,Blue,Estate,,,,,,,
audi,RS4,55590.0,2021,2.9L,"22,525 miles",Petrol,Semiauto,Black,Estate,,,,,,,
audi,A3,21849.0,2020,1.5L,"25,299 miles",Petrol,Manual,Grey,Hatchback,,,,,,,
audi,Q5,35290.0,2020,2L,"21,276 miles",Hybrid,Semiauto,Black,SUV,,,,,,,
audi,Q5,37190.0,2021,2L,"20,109 miles",Hybrid,Semiauto,Blue,SUV,,,,,,,
audi,A6,28750.0,2020,1968cc,"42,951 miles",Diesel,Automatic,Blue,Estate,,,,,,,
audi,A4,27990.0,2022,2L,"6,000 miles",Petrol,Semiauto,Blue,Saloon,,,,,,,
audi,Q3,32790.0,2023,1.5L,"5,757 miles",Petrol,Manual,Grey,SUV,,,,,,,
audi,Q3,39650.0,2023,1.5L,"1,000 miles",Petrol,Semiauto,White,SUV,,,,,,,
audi,Q2,22995.0,2020,2L,"29,728 miles",Petrol,Semiauto,Grey,SUV,,,,,,,
audi,Q2,18295.0,2020,1.5L,"43,486 miles",Petrol,Semiauto,Blue,SUV,,,,,,,
audi,A6,39899.0,2023,2L,"6,191 miles",Diesel,Semiauto,Grey,Saloon,,,,,,,
audi,A4,32799.0,2023,2L,"8,900 miles",Petrol,Semiauto,White,Saloon,,,,,,,
audi,Q3,29299.0,2020,1.5L,"7,396 miles",Petrol,Manual,Grey,SUV,,,,,,,
audi,Q5,42299.0,2023,2L,"1,338 miles",Petrol,Semiauto,Grey,SUV,,,,,,,
