Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
suzuki,Vitara,9950.0,2017,1586cc,"23,557 miles",Petrol,Manual,Turquoise,SUV,4X2,5.0,5.0,118 bhp,112 mph,11.5 seconds,123 g/km
suzuki,Swift,13799.0,2020,1197cc,"28,333 miles",Petrol Hybrid,Automatic,Red,Hatchback,4X2,5.0,5.0,82 bhp,106 mph,,121 g/km
suzuki,S-Cross,24590.0,2023,1.4L,"1,452 miles",Hybrid,Manual,Grey,SUV,4X4,5.0,5.0,127 bhp,121 mph,,133 g/km
suzuki,Swift,13499.0,2019,1L,"17,545 miles",Petrol,Automatic,Red,Hatchback,4X2,5.0,5.0,110 bhp,121 mph,10.0 seconds,121 g/km
suzuki,Vitara,20150.0,2022,1.4L,"5,763 miles",Hybrid,Automatic,Other,SUV,4X2,5.0,5.0,127 bhp,118 mph,,129 g/km
suzuki,SX4,9999.0,2019,1L,"50,127 miles",Petrol,Manual,Grey,SUV,4X2,5.0,5.0,110 bhp,112 mph,11.0 seconds,113 g/km
suzuki,Swift,19499.0,2023,1.2L,"1,000 miles",Hybrid,Automatic,Orange,Hatchback,4X2,5.0,5.0,82 bhp,106 mph,,115 g/km
suzuki,Vitara,24499.0,2023,1.4L,"1,500 miles",Hybrid,Manual,Grey,SUV,4X4,5.0,5.0,127 bhp,118 mph,,132 g/km
suzuki,Swace,24999.0,2023,1.8L,"7,528 miles",Hybrid,Automatic,Black,Estate,4X2,5.0,5.0,96 bhp,112 mph,,102 g/km
suzuki,Swace,29344.0,2023,1.8L,"1,500 miles",Hybrid,Automatic,Other,Estate,4X2,5.0,5.0,96 bhp,112 mph,,102 g/km
suzuki,Ignis,18999.0,2023,1.2L,"1,500 miles",Hybrid,Automatic,Blue,SUV,4X2,5.0,4.0,82 bhp,96 mph,,122 g/km
suzuki,Swift,10599.0,2021,1.2L,"23,359 miles",Hybrid,Manual,Blue,Hatchback,4X2,5.0,5.0,82 bhp,109 mph,,106 g/km
suzuki,Vitara,19995.0,2023,1.4L,3 miles,Hybrid,Manual,Black,SUV,4X2,5.0,5.0,127 bhp,118 mph,,119 g/km
suzuki,S-Cross,21995.0,2023,1.4L,"6,338 miles",Hybrid,Manual,White,SUV,4X2,5.0,5.0,127 bhp,121 mph,,120 g/km
suzuki,Vitara,19995.0,2023,1.4L,3 miles,Hybrid,Manual,White,SUV,4X2,5.0,5.0,127 bhp,118 mph,,119 g/km
suzuki,Jimny,22995.0,2023,1.5L,3 miles,Petrol,Manual,White,Pick Up,4X4,,,101 bhp,90 mph,,173 g/km
suzuki,Swift,15650.0,2021,1.4L,"9,846 miles",Hybrid,Manual,Black,Hatchback,4X2,5.0,5.0,127 bhp,130 mph,,127 g/km
suzuki,Vitara,18995.0,2023,1.4L,50 miles,Hybrid,Manual,Black,SUV,4X2,5.0,5.0,127 bhp,118 mph,,119 g/km
suzuki,Vitara,12020.0,2016,1.6L,"30,689 miles",Petrol,Manual,White,SUV,4X2,5.0,5.0,118 bhp,112 mph,11.5 seconds,123 g/km
suzuki,Swace,26790.0,2023,1.8L,"3,364 miles",Hybrid,Automatic,White,Estate,4X2,5.0,5.0,96 bhp,112 mph,,102 g/km
suzuki,SX4,11490.0,2017,1L,"46,699 miles",Petrol,Automatic,White,SUV,4X2,5.0,5.0,110 bhp,106 mph,12.4 seconds,119 g/km
suzuki,Vitara,15499.0,2020,1.4L,"11,071 miles",Hybrid,Manual,Red,SUV,4X2,5.0,5.0,127 bhp,118 mph,,129 g/km
suzuki,Vitara,9599.0,2015,1586cc,"73,737 miles",Petrol,Manual,White,Hatchback,4X4,5.0,5.0,118 bhp,112 mph,12.0 seconds,130 g/km
suzuki,Vitara,20494.0,2023,1373cc,"2,447 miles",Petrol,Manual,Silky Silver,Hatchback,4X2,5.0,5.0,127 bhp,118 mph,,120 g/km
suzuki,Across,34995.0,2023,2487cc,"16,629 miles",Other,Automatic,Grey,Estate,4X4,5.0,5.0,297 bhp,111 mph,,22 g/km
suzuki,Ignis,16699.0,2023,1200cc,11 miles,Other,Manual,White,Hatchback,4X2,5.0,4.0,82 bhp,103 mph,,112 g/km
suzuki,Baleno,6995.0,2016,998cc,"53,700 miles",Petrol,Manual,Jet Black,Hatchback,4X2,5.0,5.0,110 bhp,125 mph,11.4 seconds,103 g/km
suzuki,Swift,14750.0,2021,1197cc,"19,183 miles",Other,Automatic,Orange,Hatchback,4X2,5.0,5.0,82 bhp,106 mph,,115 g/km
suzuki,Alto,3495.0,2009,996cc,"31,000 miles",Petrol,Manual,Red,Hatchback,4X2,5.0,4.0,67 bhp,96 mph,14.0 seconds,103 g/km
suzuki,Alto,2895.0,2013,996cc,"83,179 miles",Petrol,Manual,Grey,Hatchback,4X2,5.0,4.0,67 bhp,96 mph,13.9 seconds,99 g/km
suzuki,Swift,6595.0,2016,1242cc,Petrol,Automatic,WHITE,Hatchback,50.4 mpg,4X2,5.0,5.0,92 bhp,99 mph,13.5 seconds,128 g/km
suzuki,Swift,9650.0,2016,1586cc,"29,000 miles",Petrol,Manual,GREY,Hatchback,4X2,3.0,4.0,134 bhp,121 mph,8.7 seconds,147 g/km
suzuki,Swift,6595.0,2016,1242cc,Petrol,Automatic,WHITE,Hatchback,50.4 mpg,4X2,5.0,5.0,92 bhp,99 mph,13.5 seconds,128 g/km
suzuki,Vitara,10650.0,2017,1586cc,"39,515 miles",Petrol,Manual,SILVER,Hatchback,4X2,5.0,5.0,118 bhp,112 mph,11.5 seconds,123 g/km
